split,filename,city,label_id,label_uid,pano_id,lat,lng,normalized_x,normalized_y,missing-tactile-warning,narrow,not-enough-landing-space,not-level-with-street,parallel-lines,points-into-traffic,pooled-water,steep,surface-problem,tactile-warning
train,columbus-oh__11063__fov50.jpg,columbus-oh,11063,columbus-oh:11063,pV2SW2JdZZMCZm5ow4lVTA,40.043243,-82.988777,0.373611,0.25,0,0,1,0,0,0,0,0,0,0
train,columbus-oh__23160__fov50.jpg,columbus-oh,23160,columbus-oh:23160,zDIDslEZqlRt1WsArmiBYw,39.994438,-83.017875,0.3,0.841667,1,0,0,0,0,0,0,0,0,0
train,columbus-oh__33035__fov50.jpg,columbus-oh,33035,columbus-oh:33035,6_B1p7Q79DbAEcKb0jf35w,40.006322,-82.979404,0.313889,0.49375,0,1,0,0,0,0,0,0,0,0
train,columbus-oh__14910__fov50.jpg,columbus-oh,14910,columbus-oh:14910,NbusYiSQ7qprv7FZvSayTQ,40.034573,-82.992233,0.559722,0.285417,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__14095__fov50.jpg,columbus-oh,14095,columbus-oh:14095,kjdAAEWHAXmNnpL1l_LYpg,39.954594,-83.001823,0.65,0.3,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__717__fov50.jpg,columbus-oh,717,columbus-oh:717,brBrQvIDmxSI2b_UuNz8iw,39.962383,-82.992493,0.547222,0.847917,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__17430__fov50.jpg,columbus-oh,17430,columbus-oh:17430,g0wDhnhsPk1dDLBOx3JReQ,39.997616,-83.00383,0.394444,0.204167,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__30759__fov50.jpg,columbus-oh,30759,columbus-oh:30759,wKZeYV-xaKlA6qBarAR0Ow,40.016696,-82.972277,0.373611,0.464583,0,0,0,0,0,0,0,0,1,0
train,columbus-oh__27462__fov50.jpg,columbus-oh,27462,columbus-oh:27462,5_uBrNaE5X3Yvi3C_z2gPg,40.003785,-83.001535,0.530556,0.3625,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__35519__fov50.jpg,columbus-oh,35519,columbus-oh:35519,SA64Ksui9FGFDyi1W09zag,39.995965,-82.979218,0.847222,0.727083,0,0,0,0,0,0,0,0,1,0
train,columbus-oh__23830__fov50.jpg,columbus-oh,23830,columbus-oh:23830,ZcXrGzMFCx7x81zPAE52NQ,40.018199,-83.026143,0.284722,0.429167,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__15554__fov50.jpg,columbus-oh,15554,columbus-oh:15554,BtLoeepGNO4mghLUILA-rw,40.04147,-82.988914,0.602778,0.241667,0,1,0,0,0,0,0,0,0,0
train,columbus-oh__13408__fov50.jpg,columbus-oh,13408,columbus-oh:13408,IiZBtPtJIt3rY_IMB_ZESg,40.03809,-82.983391,0.730556,0.410417,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__10472__fov50.jpg,columbus-oh,10472,columbus-oh:10472,fJY6icssGvZJdk_wGMTwSQ,39.968628,-82.992973,0.501389,0.377083,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__33106__fov50.jpg,columbus-oh,33106,columbus-oh:33106,w2b8CynrSyD67Xtl7S8vyw,40.003662,-82.968407,0.473611,0.460417,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__27602__fov50.jpg,columbus-oh,27602,columbus-oh:27602,X-FRRL0tugD_Kd-_yyh-ZQ,40.003371,-83.015972,0.736111,0.51875,1,0,0,0,0,0,0,0,0,0
train,columbus-oh__7429__fov50.jpg,columbus-oh,7429,columbus-oh:7429,jnlUQLOFCFlQyHfgxZjljg,39.962891,-82.996193,0.663889,0.545833,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__29681__fov50.jpg,columbus-oh,29681,columbus-oh:29681,LGLtXi-40tS10ZxG1jteRw,40.01487,-82.974597,0.616667,0.597917,1,0,0,1,0,0,0,0,0,0
train,columbus-oh__27598__fov50.jpg,columbus-oh,27598,columbus-oh:27598,FkSkfPwqJ7Tn0rkc4Dq6wA,40.001691,-83.01642,0.481944,0.552083,1,1,0,0,0,0,0,0,0,0
train,columbus-oh__814__fov50.jpg,columbus-oh,814,columbus-oh:814,4pUE6S3316zrQkCasZ-dyg,39.962139,-82.988686,0.622222,0.38125,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__21609__fov50.jpg,columbus-oh,21609,columbus-oh:21609,rqVVrpQdnzJTj8CyWjl78g,40.041195,-82.985873,0.465278,0.391667,0,0,1,0,0,0,0,0,1,0
train,columbus-oh__779__fov50.jpg,columbus-oh,779,columbus-oh:779,dB4e5ZvLsZz5hs_Ktu5WwA,39.962643,-82.990807,0.318056,0.516667,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__27453__fov50.jpg,columbus-oh,27453,columbus-oh:27453,PItrZ8aV7yGkNiL6L_XgDw,40.00378,-83.002888,0.677778,0.425,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__20226__fov50.jpg,columbus-oh,20226,columbus-oh:20226,DZQ3oixC6Y5pt71QrtP1hg,39.962914,-82.983437,0.593056,0.65625,0,1,0,0,0,0,0,0,0,0
train,columbus-oh__22826__fov50.jpg,columbus-oh,22826,columbus-oh:22826,ac696cYIhnBgJ6fhi4tINA,40.006342,-83.0277,0.581944,0.445833,1,1,0,0,0,0,0,0,0,0
train,columbus-oh__19465__fov50.jpg,columbus-oh,19465,columbus-oh:19465,-Oap_XPwQkZ9puzi4fI2Fg,40.027664,-82.97895,0.556944,0.447917,1,0,0,0,0,0,0,0,1,0
train,columbus-oh__27569__fov50.jpg,columbus-oh,27569,columbus-oh:27569,abKgWl3Mkkz7g0E_ZbdLsw,40.003872,-83.010076,0.347222,0.502083,1,0,0,0,0,0,0,0,0,0
train,columbus-oh__14008__fov50.jpg,columbus-oh,14008,columbus-oh:14008,c1tgpfhZEf3KLsVYcCROQg,40.037407,-82.986343,0.713889,0.189583,0,0,0,0,0,0,0,0,1,0
train,columbus-oh__31716__fov50.jpg,columbus-oh,31716,columbus-oh:31716,kSO20UEsFWj2cTWNOxayng,39.962442,-82.992819,0.191667,0.439583,1,1,0,0,0,0,0,0,0,0
train,columbus-oh__24493__fov50.jpg,columbus-oh,24493,columbus-oh:24493,p7u6wgwXvXgSHbSu-IrmEA,40.01427,-82.958819,0.152778,0.804167,1,0,0,1,0,0,0,0,1,0
train,columbus-oh__26890__fov50.jpg,columbus-oh,26890,columbus-oh:26890,ms521yOQnl365VUpxBo6ag,39.996918,-83.008245,0.458333,0.61875,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__26239__fov50.jpg,columbus-oh,26239,columbus-oh:26239,h_K3ZNG379nEs5W2V9rmSg,40.027999,-82.98808,0.165278,0.622917,0,0,1,0,0,0,0,0,1,0
train,columbus-oh__33660__fov50.jpg,columbus-oh,33660,columbus-oh:33660,j7Vn0mAyydaloJzdYaqriA,40.036217,-82.98375,0.438889,0.447917,0,0,0,0,0,0,0,0,1,0
train,columbus-oh__7418__fov50.jpg,columbus-oh,7418,columbus-oh:7418,CHoOuTFtAYuGZLkisbey-w,39.962074,-82.995972,0.5875,0.525,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__17043__fov50.jpg,columbus-oh,17043,columbus-oh:17043,nMcmXCpvFMU5nNZfT0rr-Q,40.020191,-82.974182,0.609722,0.53125,0,0,0,0,0,0,0,0,1,0
train,columbus-oh__7407__fov50.jpg,columbus-oh,7407,columbus-oh:7407,ee1rMlgRDyUe174Kr9OPEw,39.962147,-82.988701,0.431944,0.304167,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__27317__fov50.jpg,columbus-oh,27317,columbus-oh:27317,kCc5BnO-k6a2WIxw0gE5wg,40.000635,-83.016264,0.480556,0.554167,0,1,0,0,0,0,0,0,0,0
train,columbus-oh__14906__fov50.jpg,columbus-oh,14906,columbus-oh:14906,NbusYiSQ7qprv7FZvSayTQ,40.034599,-82.992386,0.270833,0.360417,0,1,0,0,0,0,0,0,0,0
train,columbus-oh__17865__fov50.jpg,columbus-oh,17865,columbus-oh:17865,eh-_PI0F_i1rmEeBCFhjmg,40.019343,-82.978261,0.668056,0.51875,0,0,0,0,0,0,0,0,1,0
train,columbus-oh__14764__fov50.jpg,columbus-oh,14764,columbus-oh:14764,R7dhzH6kDGOpuREm-945KQ,40.015598,-82.967972,0.402778,0.21875,0,0,0,0,0,0,0,0,1,0
train,columbus-oh__24317__fov50.jpg,columbus-oh,24317,columbus-oh:24317,Su3ttfq4L9pOIE-Gtlu70w,40.010301,-82.981766,0.220833,0.327083,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__12594__fov50.jpg,columbus-oh,12594,columbus-oh:12594,BGMZ-RuaekTm04qCigaRBQ,40.032101,-82.979302,0.638889,0.3875,0,0,0,0,0,0,0,0,1,0
train,columbus-oh__14637__fov50.jpg,columbus-oh,14637,columbus-oh:14637,uScDxCd4_4xmG3eKxhu6ow,40.016502,-82.970055,0.309722,0.422917,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__19427__fov50.jpg,columbus-oh,19427,columbus-oh:19427,jk_9AFl74CnVcWqKLU0j9g,40.017338,-82.972229,0.206944,0.414583,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__27000__fov50.jpg,columbus-oh,27000,columbus-oh:27000,A2TlidtuXm2rF7DAT6Lcsw,40.002344,-83.008602,0.779167,0.35625,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__13875__fov50.jpg,columbus-oh,13875,columbus-oh:13875,bJ4fEzPYackd5V768tcgiQ,40.036186,-82.983559,0.197222,0.408333,0,0,0,0,0,0,0,0,1,0
train,columbus-oh__33118__fov50.jpg,columbus-oh,33118,columbus-oh:33118,wHM0GLx_IpvThCiZLf491g,40.003576,-82.968378,0.416667,0.508333,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__16347__fov50.jpg,columbus-oh,16347,columbus-oh:16347,Qt_CSzuA2bSxNNqo0dIYDg,40.017975,-82.967735,0.465278,0.477083,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__35285__fov50.jpg,columbus-oh,35285,columbus-oh:35285,ksUX0CkSoP3vX3Ng9vMA8w,40.002273,-83.010532,0.255556,0.529167,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__30094__fov50.jpg,columbus-oh,30094,columbus-oh:30094,-apzPQ09xPaMslCOcIXuDA,39.961562,-82.990618,0.694444,0.183333,1,1,0,0,0,1,0,0,0,0
train,columbus-oh__27612__fov50.jpg,columbus-oh,27612,columbus-oh:27612,LyrIFf59gRYi8dM5yHi58A,40.003197,-83.017717,0.593056,0.533333,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__27574__fov50.jpg,columbus-oh,27574,columbus-oh:27574,D_P8qLz12nGlbSfH6THuqw,40.003691,-83.008694,0.608333,0.352083,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__1867__fov50.jpg,columbus-oh,1867,columbus-oh:1867,NhHfeOdJufWrVeEhr4kwUQ,39.964054,-82.996651,0.572222,0.520833,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__1385__fov50.jpg,columbus-oh,1385,columbus-oh:1385,YAkWf-pHKNOu5SjwAnNuUw,39.96693,-82.984894,0.756944,0.341667,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__3469__fov50.jpg,columbus-oh,3469,columbus-oh:3469,mJp8G6l45I5MWbsvkXIeNg,39.967163,-82.993027,0.231944,0.39375,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__33200__fov50.jpg,columbus-oh,33200,columbus-oh:33200,zRUf1V2ASph9m74LdteCgg,40.005981,-82.979549,0.527778,0.26875,0,1,0,0,0,0,0,0,0,0
train,columbus-oh__27618__fov50.jpg,columbus-oh,27618,columbus-oh:27618,1B3InCfT54Npls2Jhe1ypQ,39.995614,-83.014601,0.5,0.46875,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__24613__fov50.jpg,columbus-oh,24613,columbus-oh:24613,cw2C5HrsQeykeBWPipxVIA,40.010163,-82.980572,0.605556,0.504167,0,0,1,0,0,0,0,0,0,0
train,columbus-oh__33275__fov50.jpg,columbus-oh,33275,columbus-oh:33275,NGUaIR4DH7nKefhJuQTbbQ,40.002944,-82.970043,0.309722,0.379167,0,0,0,0,0,0,0,0,1,0
train,columbus-oh__37099__fov50.jpg,columbus-oh,37099,columbus-oh:37099,29MAS1qAG9N109Rigv9dNw,40.026753,-82.991481,0.4125,0.635417,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__27316__fov50.jpg,columbus-oh,27316,columbus-oh:27316,kCc5BnO-k6a2WIxw0gE5wg,40.000716,-83.016286,0.497222,0.64375,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__6085__fov50.jpg,columbus-oh,6085,columbus-oh:6085,yxg-6e1PcmWMJlzIoAShgw,39.969414,-82.99733,0.85,0.258333,0,0,0,0,0,1,0,0,0,0
train,columbus-oh__22455__fov50.jpg,columbus-oh,22455,columbus-oh:22455,1hYTHQWXgrqR3WFALiSScw,40.006619,-83.027592,0.304167,0.63125,1,0,0,0,0,1,0,0,0,0
train,columbus-oh__27498__fov50.jpg,columbus-oh,27498,columbus-oh:27498,NKuXEb1ETzU4d8IugYNPjg,40.004735,-83.02578,0.583333,0.679167,1,0,0,0,0,0,0,0,0,0
train,columbus-oh__1368__fov50.jpg,columbus-oh,1368,columbus-oh:1368,dz58eOdEj8NUpJxA96SbdQ,39.961731,-82.992371,0.483333,0.54375,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__12697__fov50.jpg,columbus-oh,12697,columbus-oh:12697,qajVr-YR41J3pOVJ8l9UeQ,40.031502,-82.969681,0.165278,0.316667,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__28455__fov50.jpg,columbus-oh,28455,columbus-oh:28455,dxhozDPIQZdlrEcmCxT7hQ,40.006147,-83.014192,0.522222,0.2,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__14003__fov50.jpg,columbus-oh,14003,columbus-oh:14003,c1tgpfhZEf3KLsVYcCROQg,40.037399,-82.986244,0.447222,0.416667,0,1,0,0,0,0,0,0,0,0
train,columbus-oh__33056__fov50.jpg,columbus-oh,33056,columbus-oh:33056,eA1-1pjYSnNoIVzAt8BP4A,40.003721,-82.969866,0.380556,0.283333,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__33162__fov50.jpg,columbus-oh,33162,columbus-oh:33162,AWoesK6Fjv6fuxLlWtR62A,40.002792,-82.968684,0.320833,0.797917,0,0,0,0,0,0,0,0,1,0
train,columbus-oh__24902__fov50.jpg,columbus-oh,24902,columbus-oh:24902,JAg8s_VRtX97W5wrDyFUCg,40.00408,-83.007561,0.344444,0.325,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__27262__fov50.jpg,columbus-oh,27262,columbus-oh:27262,JCGC6_qSPnUbGCvJ-kkF3w,40.003186,-83.017906,0.894444,0.425,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__13626__fov50.jpg,columbus-oh,13626,columbus-oh:13626,u5RWx3X3sfrg6aS990-73A,40.036961,-82.980743,0.198611,0.585417,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__31914__fov50.jpg,columbus-oh,31914,columbus-oh:31914,typejsuVwj-PGxDav9pC8Q,39.994869,-82.97879,0.348611,0.3375,0,0,0,0,0,0,0,0,1,0
train,columbus-oh__32766__fov50.jpg,columbus-oh,32766,columbus-oh:32766,mGpogTwtWyBeFEpXl4FeYg,40.004196,-82.977067,0.336111,0.377083,1,0,1,0,0,0,0,0,0,0
train,columbus-oh__556__fov50.jpg,columbus-oh,556,columbus-oh:556,PBSDrtIs_MQ4hBzVCCdZZg,39.95697,-82.993263,0.718056,0.26875,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__17660__fov50.jpg,columbus-oh,17660,columbus-oh:17660,ECXgeByqANyDlAxDX51cqg,39.996944,-83.007576,0.418056,0.420833,1,0,0,0,0,0,0,0,0,0
train,columbus-oh__13958__fov50.jpg,columbus-oh,13958,columbus-oh:13958,czvXP0J_Dq2qH5FIvrz4Ug,40.036392,-82.986328,0.458333,0.38125,0,0,0,0,0,0,0,0,1,0
train,columbus-oh__16884__fov50.jpg,columbus-oh,16884,columbus-oh:16884,thCPj8wT0gz5HoSwMtREUw,40.021,-82.97197,0.280556,0.44375,0,0,0,0,0,0,0,0,1,0
train,columbus-oh__1778__fov50.jpg,columbus-oh,1778,columbus-oh:1778,K6CgZkpz2pW-J3BIFaQBfQ,39.964893,-83.002144,0.270833,0.420833,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__33218__fov50.jpg,columbus-oh,33218,columbus-oh:33218,tnDP5LF3CxLMeJpUyS0DhQ,40.004539,-82.969958,0.369444,0.329167,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__29774__fov50.jpg,columbus-oh,29774,columbus-oh:29774,Par2kNk0XLUDT05y8zmK7w,40.004197,-83.017271,0.277778,0.54375,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__29187__fov50.jpg,columbus-oh,29187,columbus-oh:29187,ldiu_cOWEF-ibHlbQLsi2Q,40.046348,-82.997837,0.763889,0.529167,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__1754__fov50.jpg,columbus-oh,1754,columbus-oh:1754,WfLcqN2o0_MTsX8rwZqBPg,39.966736,-82.985016,0.558333,0.725,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__31703__fov50.jpg,columbus-oh,31703,columbus-oh:31703,dcs_2ncEN_v6_Ga_Vv39YQ,39.962164,-82.99428,0.375,0.3375,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__28059__fov50.jpg,columbus-oh,28059,columbus-oh:28059,ZBh-LiogGTPnDPpMG7UIfg,40.042879,-82.95986,0.652778,0.45625,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__30743__fov50.jpg,columbus-oh,30743,columbus-oh:30743,1QRQ8kT30ApGzqrBQK_51A,40.015764,-82.972205,0.598611,0.447917,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__19503__fov50.jpg,columbus-oh,19503,columbus-oh:19503,Yj6tnc3YvLSJMqsUtSGd4A,40.003513,-82.979683,0.513889,0.59375,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__1691__fov50.jpg,columbus-oh,1691,columbus-oh:1691,bRVhYIoGFLUUupwYmgUoog,39.965378,-82.988831,0.547222,0.2375,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__13359__fov50.jpg,columbus-oh,13359,columbus-oh:13359,bj8EA0cnz-q7yNBdR-jr4Q,40.03838,-82.986168,0.598611,0.25,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__22824__fov50.jpg,columbus-oh,22824,columbus-oh:22824,gOtMJ4XBtZoDCFvtu2Yuig,40.006444,-83.017976,0.359722,0.352083,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__21794__fov50.jpg,columbus-oh,21794,columbus-oh:21794,uS_3KbvaQinzsxXBCK2ZOQ,40.034392,-82.988768,0.536111,0.327083,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__11357__fov50.jpg,columbus-oh,11357,columbus-oh:11357,LrBpSkmFZpx8_JfBKuXn0Q,40.023663,-82.984924,0.745833,0.33125,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__19384__fov50.jpg,columbus-oh,19384,columbus-oh:19384,HDU1MrfKaUn-mO2MTMpNZg,40.027557,-82.977112,0.702778,0.310417,0,0,0,0,0,0,0,0,1,0
train,columbus-oh__13833__fov50.jpg,columbus-oh,13833,columbus-oh:13833,66c7UVOriWG4e3OpZ5QihQ,40.037186,-82.98362,0.441667,0.4,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__26998__fov50.jpg,columbus-oh,26998,columbus-oh:26998,zi5hCDjV6Jg1U9yEUNDWyQ,39.996024,-83.020524,0.769444,0.408333,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__14109__fov50.jpg,columbus-oh,14109,columbus-oh:14109,OeLlDC7I2_QW7BpP6Fllxg,40.044148,-82.969139,0.151389,0.554167,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__21392__fov50.jpg,columbus-oh,21392,columbus-oh:21392,mVbdGFaJFR6_AYNZNjMORA,40.029891,-82.991416,0.505556,0.329167,0,1,0,0,0,0,0,0,1,0
train,columbus-oh__27605__fov50.jpg,columbus-oh,27605,columbus-oh:27605,SlQJvHrUwPdXI_LD709CDg,40.00341,-83.016705,0.656944,0.36875,0,1,0,0,0,0,0,0,0,0
train,columbus-oh__27460__fov50.jpg,columbus-oh,27460,columbus-oh:27460,5_uBrNaE5X3Yvi3C_z2gPg,40.003715,-83.00154,0.440278,0.3375,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__20094__fov50.jpg,columbus-oh,20094,columbus-oh:20094,pWYhxU7BZLmRxlmLUhsbzw,40.002014,-82.969963,0.511111,0.625,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__743__fov50.jpg,columbus-oh,743,columbus-oh:743,xKbG1mXERXJw-2hHHpAHpQ,39.963528,-82.990982,0.320833,0.383333,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__403__fov50.jpg,columbus-oh,403,columbus-oh:403,eYVB-Ffd92_4_Qai1JbWAA,39.954815,-82.987976,0.476389,0.60625,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__15012__fov50.jpg,columbus-oh,15012,columbus-oh:15012,4gIMh34uR7GVPot_NWwKXg,40.037456,-82.990341,0.195833,0.275,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__38254__fov50.jpg,columbus-oh,38254,columbus-oh:38254,1QggjtCI8F2ryNcoVBcv5w,39.969354,-82.990598,0.438889,0.402083,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__14857__fov50.jpg,columbus-oh,14857,columbus-oh:14857,Nf7TEn4bEZyTDImKlZrEig,40.032654,-82.990952,0.397222,0.395833,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__38822__fov50.jpg,columbus-oh,38822,columbus-oh:38822,FmqvzMsqJUwZ1e-VcSYkeQ,39.968211,-83.007579,0.331944,0.535417,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__16881__fov50.jpg,columbus-oh,16881,columbus-oh:16881,thCPj8wT0gz5HoSwMtREUw,40.021076,-82.971962,0.534722,0.245833,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__33065__fov50.jpg,columbus-oh,33065,columbus-oh:33065,eA1-1pjYSnNoIVzAt8BP4A,40.003654,-82.969876,0.494444,0.6625,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__13569__fov50.jpg,columbus-oh,13569,columbus-oh:13569,bECKSP9RZDSi4_OII713XQ,40.036831,-82.97776,0.506944,0.460417,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__23154__fov50.jpg,columbus-oh,23154,columbus-oh:23154,aYEKMQLs9yNGLgH5YW36Fw,39.994675,-83.017922,0.623611,0.59375,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__22367__fov50.jpg,columbus-oh,22367,columbus-oh:22367,IjdhVJoG_e1fs5PDLr0c1Q,40.000896,-83.008143,0.351389,0.429167,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__994__fov50.jpg,columbus-oh,994,columbus-oh:994,vFUk2PtZM80ayUlQ0CThYw,39.963894,-82.98703,0.8375,0.597917,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__27004__fov50.jpg,columbus-oh,27004,columbus-oh:27004,ooW6FgYga2wD0H0aSE0BUQ,40.002547,-83.008464,0.565278,0.44375,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__121__fov50.jpg,columbus-oh,121,columbus-oh:121,kXkHnoGBzRui8sBbBqryaA,39.954666,-83.001122,0.401389,0.54375,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__38816__fov50.jpg,columbus-oh,38816,columbus-oh:38816,FmqvzMsqJUwZ1e-VcSYkeQ,39.968381,-83.007703,0.295833,0.672917,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__26612__fov50.jpg,columbus-oh,26612,columbus-oh:26612,4TsF7ahYYc7RRLHnllJ00g,40.0013,-83.010598,0.375,0.658333,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__14643__fov50.jpg,columbus-oh,14643,columbus-oh:14643,uScDxCd4_4xmG3eKxhu6ow,40.016621,-82.970047,0.427778,0.422917,0,0,0,0,0,0,0,0,1,0
train,columbus-oh__15011__fov50.jpg,columbus-oh,15011,columbus-oh:15011,4gIMh34uR7GVPot_NWwKXg,40.037445,-82.99025,0.323611,0.308333,0,0,0,0,0,0,0,0,1,0
train,columbus-oh__14553__fov50.jpg,columbus-oh,14553,columbus-oh:14553,7OwcAo6HyAcPZSt8Q5k4Ww,40.016522,-82.96785,0.580556,0.397917,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__551__fov50.jpg,columbus-oh,551,columbus-oh:551,PBSDrtIs_MQ4hBzVCCdZZg,39.956814,-82.993034,0.513889,0.3625,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__17453__fov50.jpg,columbus-oh,17453,columbus-oh:17453,omDvKnM-mcwe_ztzGZ2m3w,40.005634,-83.017021,0.638889,0.339583,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__33031__fov50.jpg,columbus-oh,33031,columbus-oh:33031,yhqz1NUfx2T4KayrrJ9HDQ,40.005974,-82.979443,0.359722,0.310417,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__20177__fov50.jpg,columbus-oh,20177,columbus-oh:20177,GaSsvZsEfQYUX3_mtKJN2w,39.960453,-82.984917,0.523611,0.53125,1,0,0,0,0,0,0,0,0,0
train,columbus-oh__23172__fov50.jpg,columbus-oh,23172,columbus-oh:23172,Dvu9X0-szI1p-GN4x3oX-Q,39.994015,-83.017847,0.663889,0.425,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__16558__fov50.jpg,columbus-oh,16558,columbus-oh:16558,iHklbkahcT8LO2yqr-918A,40.019852,-82.969795,0.540278,0.410417,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__27480__fov50.jpg,columbus-oh,27480,columbus-oh:27480,KUsjH8wA1OkYW6ysEh7N7w,39.99984,-83.01527,0.397222,0.379167,0,0,0,0,0,1,0,0,0,0
train,columbus-oh__33207__fov50.jpg,columbus-oh,33207,columbus-oh:33207,3EIC2ft5J5G8pACNVcAh8Q,40.004474,-82.969981,0.402778,0.316667,0,0,0,0,0,0,0,0,1,0
train,columbus-oh__30972__fov50.jpg,columbus-oh,30972,columbus-oh:30972,R5_0NT7fBlwM0B2y_Tlqgw,40.034194,-82.98621,0.261111,0.429167,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__27062__fov50.jpg,columbus-oh,27062,columbus-oh:27062,3XbuxpPhILeglH4s-3zMSA,40.00173,-83.015411,0.486111,0.529167,0,0,0,0,0,1,0,0,0,0
train,columbus-oh__17413__fov50.jpg,columbus-oh,17413,columbus-oh:17413,G5BxhQWVCpJVxp5WvhNidw,40.002194,-83.001114,0.533333,0.475,0,0,0,0,0,1,0,0,0,0
train,columbus-oh__35295__fov50.jpg,columbus-oh,35295,columbus-oh:35295,PWgrOVXSXQoIv5zAozgdxQ,40.006302,-83.014448,0.652778,0.545833,0,1,0,0,0,0,0,0,0,0
train,columbus-oh__812__fov50.jpg,columbus-oh,812,columbus-oh:812,4pUE6S3316zrQkCasZ-dyg,39.9622,-82.988678,0.459722,0.285417,0,0,0,0,0,0,0,0,0,0
train,columbus-oh__16555__fov50.jpg,columbus-oh,16555,columbus-oh:16555,HGv-6cjg1GvwMVgvttPR3g,40.019875,-82.969673,0.540278,0.495833,0,0,0,0,0,0,0,0,1,0
