city,label_id,pano_id,pano_source,time_created,hf_split,hf_filename,pano_x,pano_y,pano_width,pano_height,heading,pitch,zoom,camera_heading,camera_pitch,camera_roll,canvas_x,canvas_y
seattle-wa,183655,StFa3C-R3gIiV2bWFAkxjg,gsv,2021-08-16T01:49:21.017Z,train,gsv-seattle-183655-CurbRamp.png,10408,4966,16384.0,8192.0,312.484375,-29.0,1.0,262.131165,-1.641174,,350,177
chicago-il,853,CkuZ28LtfmcUI2XH5Qud1g,gsv,2021-09-27T14:19:11.151Z,train,gsv-chicago-853-CurbRamp.png,1846,4657,16384.0,8192.0,194.5625,-10.4375,1.0,359.390869,-0.515762,,527,260
chicago-il,7950,X_v471XqPOiwnmj5m_dcqw,gsv,2021-10-23T01:46:13.573Z,train,gsv-chicago-7950-CurbRamp.png,12725,3918,13312.0,6656.0,275.0,-9.4375,1.0,93.250031,-0.804024,,249,286
seattle-wa,208182,pVgjivpLlM4EfS0GgToHHw,gsv,2022-05-31T22:30:02.709Z,train,gsv-seattle-208182-CurbRamp.png,13763,5087,16384.0,8192.0,240.1875,-34.625,1.0,94.417755,1.179199,,214,169
columbus-oh,20899,6cIGPDEcDxCUwhF5fYaJbQ,gsv,2020-12-22T23:46:55.632Z,train,gsv-columbus-20899-CurbRamp.png,15813,4639,16384.0,8192.0,64.375,-18.5,1.0,271.897522,0.059692,,455,201
seattle-wa,3434,ZwnmaRrJ0Wy4GqBPJQRrZw,gsv,2019-04-16T07:20:44.855Z,train,gsv-seattle-3434-CurbRamp.png,4602,3893,13312.0,6656.0,312.625,-21.017857,2.0,0.510263,-3.805038,,266,169
spgg,63025,A96HtypEkdhY6H6r9CFHaw,gsv,2021-02-22T15:32:23.047Z,test,gsv-spgg-63025-CurbRamp.png,15850,4722,16384.0,8192.0,117.285713,-14.464286,2.0,300.331543,0.410194,,253,233
seattle-wa,74311,OqfauxLmFDE_yT_5VFBg4w,gsv,2019-06-28T23:15:56.64Z,test,gsv-seattle-74311-CurbRamp.png,1293,4610,16384.0,8192.0,23.160715,-16.366072,2.0,177.815277,0.408401,,398,176
seattle-wa,96442,YKftsXDi6OLOnXzRSYCcyA,gsv,2020-05-28T15:17:20.846Z,train,gsv-seattle-96442-CurbRamp.png,6972,4869,16384.0,8192.0,196.25,-17.625,2.0,221.904236,0.5924,,346,232
walla-walla,1177,lhoCJi_QgtQSM-GJrZIQjg,gsv,2023-12-14T17:21:23.452Z,train,gsv-walla_walla-1177-CurbRamp.png,5961,3794,13312.0,6656.0,0.941518,-22.4375,1.0,27.701237,-1.09267,,410,178
seattle-wa,255826,9_vtUD6RgMXM6vKpZa8VJg,gsv,2023-05-24T18:58:40.134Z,train,gsv-seattle-255826-CurbRamp.png,12051,4891,16384.0,8192.0,129.84375,-20.9375,1.0,7.773309,0.79806,,104,244
chicago-il,8413,KWuLCm9bVyHdX2lY7uJAUA,gsv,2021-10-23T02:37:15.691Z,test,gsv-chicago-8413-CurbRamp.png,2415,4744,16384.0,8192.0,140.0625,0.0,1.0,271.587067,0.266212,,389,332
spgg,24039,yUZOkffV28uz4f5E5zXU8g,gsv,2020-10-24T21:34:25.036Z,train,gsv-spgg-24039-CurbRamp.png,5325,4460,16384.0,8192.0,199.892853,-17.285715,2.0,264.315735,1.160614,,378,122
seattle-wa,187002,Fe-uR6cljh_tluT0uz2DnA,gsv,2021-08-30T16:42:26.407Z,train,gsv-seattle-187002-CurbRamp.png,11067,4986,16384.0,8192.0,219.303574,-35.0,1.0,180.629486,0.866791,,518,152
seattle-wa,263961,jmtHWamXhJxcSOxojTHy2A,gsv,2023-06-27T00:47:13.055Z,train,gsv-seattle-263961-CurbRamp.png,2890,4743,16384.0,8192.0,133.875,-20.9375,1.0,257.360199,0.54736,,403,198
chicago-il,17331,N-M6cnxvqHLmzzNeo_Nmhw,gsv,2022-10-31T20:36:56.409Z,test,gsv-chicago-17331-CurbRamp.png,6341,4606,16384.0,8192.0,262.375,-18.0625,1.0,267.801636,-0.692162,,111,212
seattle-wa,52769,gEZUio6H4PkXdA9T83syRg,gsv,2019-05-04T06:25:54.825Z,train,gsv-seattle-52769-CurbRamp.png,6856,4645,16384.0,8192.0,206.75,-35.0,1.0,268.841339,-0.516914,,601,103
chicago-il,15343,j_NEe5cIT4fH8qiKQ65Yig,gsv,2022-10-23T04:01:46.356Z,train,gsv-chicago-15343-CurbRamp.png,11014,5077,16384.0,8192.0,332.539642,-19.276251,3.0,267.34314,0.124435,,284,299
seattle-wa,105940,ZHUl6drWVGcbJh6usilVQw,gsv,2020-06-23T10:10:58.54Z,train,gsv-seattle-105940-CurbRamp.png,2856,4524,16384.0,8192.0,184.1875,-19.785715,2.0,288.356445,-0.284355,,192,111
cdmx,7006,KDpeRU_KZ4VlGLFnFGtMFw,gsv,2021-06-04T13:09:16.434Z,train,gsv-cdmx-7006-CurbRamp.png,10666,5743,16384.0,8192.0,336.359375,-28.660715,2.0,278.98468,0.678902,,329,336
newberg-or,2267,d5Cqacefa0pQapPT5zTEeA,gsv,2019-03-09T13:39:51.789Z,train,gsv-newberg-2267-CurbRamp.png,9206,4275,13312.0,6656.0,74.616074,-35.0,1.0,359.430634,0.831856,,324,181
columbus-oh,35337,-mrxdfpIqPzvN74VpKAu5Q,gsv,2022-08-25T20:38:56.945Z,train,gsv-columbus-35337-CurbRamp.png,5050,4833,16384.0,8192.0,100.9375,-19.4375,1.0,180.087692,-0.741791,,422,221
chicago-il,1444,Zk2QnystHlTAF7Ft8o1GuA,gsv,2021-09-27T17:45:34.158Z,train,gsv-chicago-1444-CurbRamp.png,8615,4046,13312.0,6656.0,128.0625,-20.1875,1.0,91.657883,0.971458,,461,240
chicago-il,6583,ZFHR8drMy8AhknsgqgSbHw,gsv,2021-10-22T21:12:54.501Z,train,gsv-chicago-6583-CurbRamp.png,6097,4699,16384.0,8192.0,337.803558,-15.631697,3.0,28.144783,-1.054855,,465,180
chicago-il,9867,TIbWLC2eJOpFtzWU57MitA,gsv,2022-03-07T15:51:47.799Z,train,gsv-chicago-9867-CurbRamp.png,3495,5265,16384.0,8192.0,260.473206,-17.553572,1.0,0.022271,-0.401619,,339,292
oradell-nj,11428,as7oq5-V9DDQ-DeGjuIWBA,gsv,2022-08-29T22:30:07.399Z,train,gsv-oradell-11428-CurbRamp.png,3235,4803,16384.0,8192.0,175.75,-21.53125,2.0,290.473633,2.06868,,431,165
spgg,19287,AoPoqedPk4rqfM-W--YB5A,gsv,2020-10-22T19:15:54.231Z,train,gsv-spgg-19287-CurbRamp.png,10319,4217,13312.0,6656.0,200.089279,-22.410715,2.0,106.844894,-1.142174,,427,262
newberg-or,14665,gT72h9mOv_THKI39od-GSw,gsv,2019-10-21T18:18:24.043Z,train,gsv-newberg-14665-CurbRamp.png,12593,3861,13312.0,6656.0,225.0625,-20.75,1.0,60.611904,1.006546,,336,200
newberg-or,6534,MDiZbXVZxx4vYf1WZGQYAA,gsv,2019-09-05T21:31:47.008Z,train,gsv-newberg-6534-CurbRamp.png,2106,3951,13312.0,6656.0,232.609375,-28.580357,2.0,357.444977,1.06826,,382,90
chicago-il,7994,aLHyyzOkdpmMI8iwx1FUUw,gsv,2021-10-23T01:48:41.148Z,train,gsv-chicago-7994-CurbRamp.png,7521,4795,16384.0,8192.0,93.0,-32.375,1.0,138.149384,0.320358,,569,145
chicago-il,10666,C-A3jPmjdQ68eDTbHY0u8w,gsv,2022-05-03T20:02:11.435Z,train,gsv-chicago-10666-CurbRamp.png,15356,4831,16384.0,8192.0,155.720978,-20.73884,2.0,359.795135,-0.085571,,378,182
columbus-oh,22957,dPWvtNIwLMxHBZHbGJ4aig,gsv,2021-01-18T19:05:43.717Z,test,gsv-columbus-22957-CurbRamp.png,8970,4905,16384.0,8192.0,34.292412,-19.499628,1.0,24.656071,-0.71769,,405,230
amsterdam,29475,tAQ-GVTj3hM9dohYXahKZw,gsv,2022-09-01T15:03:34.607Z,train,gsv-amsterdam-29475-CurbRamp.png,1508,5530,16384.0,8192.0,86.75,-34.625,1.0,241.941528,0.294624,,405,222
newberg-or,5562,h9XZJ5xWoaHsg95HGOLpLQ,gsv,2019-08-12T23:35:01.9Z,train,gsv-newberg-5562-CurbRamp.png,9476,4732,13312.0,6656.0,324.955353,-26.544643,1.0,248.682053,0.978432,,360,313
chicago-il,4706,ufTaMDKgOWTLR0rJkYjDZg,gsv,2021-10-22T00:00:18.069Z,test,gsv-chicago-4706-CurbRamp.png,10400,5162,16384.0,8192.0,345.0625,-2.25,1.0,269.932495,0.996735,,182,398
seattle-wa,3392,KCe4bSr7VfB-KnwE2M_x0g,gsv,2019-04-16T07:10:36.461Z,train,gsv-seattle-3392-CurbRamp.png,5557,4550,16384.0,8192.0,15.25,-12.9375,1.0,90.019524,-0.105667,,468,224
chicago-il,583,vM2mySVP8s-wGuQzXcZCbA,gsv,2021-09-21T20:55:13.169Z,test,gsv-chicago-583-CurbRamp.png,3817,5121,16384.0,8192.0,289.790192,-27.857143,2.0,37.521828,0.361931,,497,178
oradell-nj,7197,mtm_cFoJDXNP3eTX5oOOKw,gsv,2022-07-12T20:04:09.309Z,train,gsv-oradell-7197-CurbRamp.png,10857,5328,16384.0,8192.0,314.8125,-30.4375,1.0,292.889252,0.594658,,587,253
seattle-wa,236328,ZakTXfR7g7pn1NkYpvsIqg,gsv,2023-03-22T17:21:47.988Z,train,gsv-seattle-236328-CurbRamp.png,4292,4734,16384.0,8192.0,23.4925,-14.305,1.0,90.241432,-0.18113,,240,243
oradell-nj,615,l-KKwiGqNPv2R0UwIQ3vCg,gsv,2022-03-22T20:15:19.314Z,train,gsv-oradell-615-CurbRamp.png,5030,4978,16384.0,8192.0,27.843483,-32.0,1.0,98.459908,1.77329,,367,159
chicago-il,2921,R9WPKy1C5hRpaeCBhSzy4A,gsv,2021-10-19T23:17:05.366Z,train,gsv-chicago-2921-CurbRamp.png,6365,4631,16384.0,8192.0,53.5625,-21.375,1.0,88.143143,-0.76654,,325,179
pittsburgh-pa,15090,fYusL9vg38JWNY0VftrkTw,gsv,2022-02-02T18:30:34.349Z,train,gsv-pittsburgh-15090-CurbRamp.png,10947,4956,16384.0,8192.0,216.3125,-29.1875,1.0,162.029678,2.460098,,398,175
newberg-or,5565,5A6OwwudsmR5TirDaXU_ig,gsv,2019-08-12T23:35:16.572Z,train,gsv-newberg-5565-CurbRamp.png,4639,3831,13312.0,6656.0,174.723221,-9.5,1.0,248.701904,1.219124,,484,271
amsterdam,29477,fpOpoK6ZEcrGJRcXnryILw,gsv,2022-09-01T15:03:40.529Z,test,gsv-amsterdam-29477-CurbRamp.png,1448,5017,16384.0,8192.0,357.25,-26.375,1.0,163.115891,-0.75927,,468,207
pittsburgh-pa,14023,RsdhaZ1wIAxEhUEKB12Ljg,gsv,2021-05-31T14:27:18.767Z,test,gsv-pittsburgh-14023-CurbRamp.png,11315,5391,16384.0,8192.0,272.890625,-25.625,1.0,213.743607,3.570076,,413,260
columbus-oh,16565,iHklbkahcT8LO2yqr-918A,gsv,2020-06-23T23:36:06.531Z,test,gsv-columbus-16565-CurbRamp.png,7140,4688,16384.0,8192.0,321.256683,-9.488661,1.0,1.560848,-0.335297,,469,266
walla-walla,180,s7KJ23Z2_nSnADLPHtdgpw,gsv,2023-10-11T00:44:34.663Z,train,gsv-walla_walla-180-CurbRamp.png,15542,4555,16384.0,8192.0,265.747498,-13.533483,3.0,99.717079,-0.13953,,246,153
seattle-wa,224089,_X3YH2XCd8WF4aoZ22JtwA,gsv,2022-10-13T03:39:24.513Z,train,gsv-seattle-224089-CurbRamp.png,15383,4953,16384.0,8192.0,2.0,-22.0,1.0,176.313065,1.04598,,183,234
seattle-wa,149441,BvbuzUX57dr8sWnItY9Dow,gsv,2021-04-23T17:54:17.634Z,train,gsv-seattle-149441-CurbRamp.png,8955,4421,16384.0,8192.0,301.84375,-11.21875,3.0,282.679474,-0.178055,,299,136
pittsburgh-pa,9950,-voU35ZNg7Ze2WI9frEkHg,gsv,2021-04-12T22:36:30.434Z,train,gsv-pittsburgh-9950-CurbRamp.png,8209,4763,16384.0,8192.0,86.372765,-13.339286,3.0,92.732384,4.573715,,527,276
oradell-nj,12759,847Jwthl8__ay-7CJ5uTTw,gsv,2022-12-08T18:03:05.766Z,test,gsv-oradell-12759-CurbRamp.png,8948,4714,16384.0,8192.0,266.578125,-24.125,1.0,287.956177,-0.13986,,632,195
newberg-or,7755,radTPDI2ThwG6x7rmhmGJw,gsv,2019-10-07T19:46:38.145Z,train,gsv-newberg-7755-CurbRamp.png,12876,3854,13312.0,6656.0,251.142853,-18.642857,2.0,88.47818,0.623055,,428,185
oradell-nj,11702,ALBhjrm3HczxGzFjNyIdEQ,gsv,2022-09-19T17:53:41.464Z,train,gsv-oradell-11702-CurbRamp.png,11633,5364,16384.0,8192.0,2.6875,-27.5,1.0,274.490356,1.200478,,289,246
columbus-oh,17453,omDvKnM-mcwe_ztzGZ2m3w,gsv,2020-06-24T17:08:34.719Z,train,gsv-columbus-17453-CurbRamp.png,12411,4890,16384.0,8192.0,257.875,-30.125,1.0,181.053452,-0.852905,,460,163
pittsburgh-pa,15062,LgG_jrr1GEIMzZXPyb9jag,gsv,2022-02-02T18:20:02.263Z,train,gsv-pittsburgh-15062-CurbRamp.png,12515,5478,16384.0,8192.0,176.1875,-19.5,1.0,89.270653,-2.243919,,405,311
oradell-nj,13069,D070KcQsHgbgkqAPnvRmeg,gsv,2023-02-07T21:09:12.101Z,train,gsv-oradell-13069-CurbRamp.png,9948,4777,16384.0,8192.0,315.125,-34.0625,1.0,279.475647,-0.09863,,379,115
chicago-il,775,TiAetobXEj6rPK2DgwUS4w,gsv,2021-09-24T22:10:40.113Z,train,gsv-chicago-775-CurbRamp.png,1688,4529,16384.0,8192.0,37.640625,-13.857142,3.0,179.088196,0.462616,,323,129
chicago-il,6279,vMaVo41kuBag9Bsc0Agf0A,gsv,2021-10-22T19:04:39.334Z,train,gsv-chicago-6279-CurbRamp.png,2080,4545,16384.0,8192.0,55.80357,-11.011161,3.0,178.702255,-0.210869,,70,216
newberg-or,5964,HPXMw8FKsckhRXEHODXZlA,gsv,2019-08-31T22:49:32.252Z,train,gsv-newberg-5964-CurbRamp.png,4609,3845,13312.0,6656.0,232.732147,-13.375,2.0,270.5495,-0.068466,,139,256
seattle-wa,180516,wFrvtB_j-j30HWLZed6Nug,gsv,2021-08-09T23:59:26.984Z,train,gsv-seattle-180516-CurbRamp.png,3126,5093,16384.0,8192.0,143.6875,-33.3125,1.0,229.292389,1.169846,,199,181
newberg-or,17924,Amu-Zu5PNmb1ZAIhR31eSQ,gsv,2021-06-19T21:21:37.884Z,train,gsv-newberg-17924-CurbRamp.png,5202,3706,13312.0,6656.0,204.993301,-32.375,1.0,204.747589,-0.656517,,52,114
seattle-wa,175232,THR03bQH28qUwsMutIvIOg,gsv,2021-07-25T16:24:45.461Z,train,gsv-seattle-175232-CurbRamp.png,5154,4737,16384.0,8192.0,291.848206,-16.4375,3.0,0.219657,2.897148,,400,180
seattle-wa,43623,ZUx-DkQKRWkoYA00wEwYYw,gsv,2019-05-02T14:26:31.846Z,test,gsv-seattle-43623-CurbRamp.png,2564,4681,16384.0,8192.0,352.803558,-15.640625,3.0,120.67601,-1.36657,,465,170
columbus-oh,726,Aebnm-W785zdREkrU7wCvw,gsv,2019-12-01T14:39:36.422Z,train,gsv-columbus-726-CurbRamp.png,2807,4080,13312.0,6656.0,276.138397,-28.767857,1.0,354.957397,0.007698,,201,199
columbus-oh,22324,ECXgeByqANyDlAxDX51cqg,gsv,2021-01-18T18:27:04.33Z,train,gsv-columbus-22324-CurbRamp.png,1989,4475,16384.0,8192.0,208.267853,-6.091518,2.0,351.899719,0.468475,,452,269
newberg-or,7424,ImjH_AHdMEW7kNsVT7DMeA,gsv,2019-10-07T19:15:03.058Z,train,gsv-newberg-7424-CurbRamp.png,2315,3812,13312.0,6656.0,264.270081,-16.390625,3.0,21.67424,-1.499901,,360,156
seattle-wa,194302,A0jf2TdWonudW4QSixwY7w,gsv,2022-02-02T00:57:21.136Z,train,gsv-seattle-194302-CurbRamp.png,10326,4879,16384.0,8192.0,214.8125,-21.125,1.0,178.42218,-0.92263,,424,217
oradell-nj,5635,iEPoOZ3HE1aWSAKJD9XVyw,gsv,2022-06-01T13:25:26.229Z,train,gsv-oradell-5635-CurbRamp.png,7987,3739,13312.0,6656.0,141.8125,-14.140625,3.0,103.630707,6.91112,,305,163
seattle-wa,1067,YYphuyoJuOKXQ5SKeDNLZw,gsv,2019-04-12T16:26:48.724Z,train,gsv-seattle-1067-CurbRamp.png,496,4780,16384.0,8192.0,77.61161,-29.1875,1.0,237.701996,-1.189018,,303,150
oradell-nj,11522,iUxt7QZkhSNSW6TERmeO9g,gsv,2022-09-02T23:04:24.653Z,train,gsv-oradell-11522-CurbRamp.png,2564,3999,13312.0,6656.0,79.4375,-32.75,1.0,198.440613,1.45739,,412,147
pittsburgh-pa,11817,EpDip7YCD_Kedx7bEif-AA,gsv,2021-04-22T21:27:17.635Z,train,gsv-pittsburgh-11817-CurbRamp.png,15107,5135,16384.0,8192.0,251.0625,-35.0,1.0,100.631569,1.340637,,369,162
seattle-wa,150888,4v3mOm8IPPGZQelO0JXbiw,gsv,2021-04-29T17:28:13.498Z,test,gsv-seattle-150888-CurbRamp.png,5411,4536,16384.0,8192.0,143.776779,-14.517858,2.0,221.666809,1.67263,,575,184
newberg-or,8012,JI7WuWxy8IqJpsmrJnGySA,gsv,2019-10-07T21:49:17.536Z,train,gsv-newberg-8012-CurbRamp.png,8069,4468,13312.0,6656.0,286.180817,-28.0625,1.0,270.095947,1.379349,,484,270
chicago-il,9927,Dx4nj-FZ1j2cTWGKofNZ9g,gsv,2022-03-07T16:23:29.199Z,train,gsv-chicago-9927-CurbRamp.png,1900,4545,16384.0,8192.0,319.296875,-4.546875,3.0,90.848679,1.470543,,190,378
spgg,43981,Z-8pmYo7ZK8MwAv5UjFHXg,gsv,2020-12-04T04:51:41.864Z,train,gsv-spgg-43981-CurbRamp.png,4729,3880,13312.0,6656.0,61.6875,-34.4375,1.0,110.564575,1.511917,,339,112
seattle-wa,100298,KUHQ_LR0bzouT4kcDRmt6g,gsv,2020-06-18T10:48:32.904Z,train,gsv-seattle-100298-CurbRamp.png,11564,5288,16384.0,8192.0,201.4375,-29.75,1.0,150.60257,-0.209328,,497,230
seattle-wa,134126,yQOUSW4l7j2yPE5Nqi2ctg,gsv,2021-02-19T00:27:30.325Z,train,gsv-seattle-134126-CurbRamp.png,3388,4582,16384.0,8192.0,251.901779,-7.595982,2.0,359.317322,-0.88591,,383,279
oradell-nj,7447,8Cx4bRETV3rKvp89MJ5lyw,gsv,2022-07-14T18:43:52.933Z,train,gsv-oradell-7447-CurbRamp.png,14141,5127,16384.0,8192.0,212.125,-29.375,1.0,87.024605,1.914116,,393,198
columbus-oh,35428,fERFva6noX1p4ccW2UKWjg,gsv,2022-08-26T05:47:57.388Z,train,gsv-columbus-35428-CurbRamp.png,15987,4903,16384.0,8192.0,318.5,-18.9375,1.0,140.919662,-0.05703,,322,233
columbus-oh,31046,MLDNO_oUvYvsh6n5etrtLQ,gsv,2021-10-26T23:37:25.066Z,train,gsv-columbus-31046-CurbRamp.png,13135,4822,16384.0,8192.0,118.964287,-24.308035,2.0,4.649873,-0.228241,,290,135
cdmx,3566,oIRgxiwgg_3zovFTjVr2Tg,gsv,2020-05-03T05:09:46.197Z,train,gsv-cdmx-3566-CurbRamp.png,14743,5089,16384.0,8192.0,120.17411,-28.731401,2.0,340.134888,0.667397,,406,153
columbus-oh,694,PjH21h6tTghtlcHaGOPvCg,gsv,2019-12-01T14:34:13.862Z,train,gsv-columbus-694-CurbRamp.png,4107,3808,13312.0,6656.0,303.5,-16.814732,1.0,351.897003,-0.63893,,231,221
newberg-or,3832,nc8dRsMhoBuCFIvAQLv_EA,gsv,2019-03-25T13:47:39.878Z,train,gsv-newberg-3832-CurbRamp.png,11303,4025,13312.0,6656.0,187.0,-26.75,1.0,93.035599,0.57769,,568,209
newberg-or,3722,a9WGVMrnOhJ-BF6b9RW8Rg,gsv,2019-03-23T13:44:12.557Z,train,gsv-newberg-3722-CurbRamp.png,4105,4076,13312.0,6656.0,288.8125,-18.837053,2.0,354.600616,1.501587,,322,258
seattle-wa,182385,UMVRUHH6S7l0amkPrB6YzA,gsv,2021-08-12T16:32:26.736Z,train,gsv-seattle-182385-CurbRamp.png,12119,4969,16384.0,8192.0,273.647308,-25.25,2.0,180.366364,-0.499283,,276,165
spgg,56884,uc-bYFe7EwbGXDCmGfzQzw,gsv,2021-02-16T00:43:05.728Z,train,gsv-spgg-56884-CurbRamp.png,5709,4755,16384.0,8192.0,314.910706,-17.410715,2.0,20.084665,2.053627,,491,206
cdmx,5302,3IRWTkKWz_rhA3-KSiuatQ,gsv,2020-05-14T20:19:49.147Z,train,gsv-cdmx-5302-CurbRamp.png,10966,4970,16384.0,8192.0,298.0,-21.9375,1.0,270.804199,-0.254425,,583,245
seattle-wa,38267,vv7VxUudWZKrZ1qBQ5MYHw,gsv,2019-05-02T01:31:20.278Z,test,gsv-seattle-38267-CurbRamp.png,10190,4804,16384.0,8192.0,58.125,-15.8125,1.0,0.643973,-0.136665,,276,241
seattle-wa,1785,wZcACJ8ffj0ZiCuts2vH3w,gsv,2019-04-15T16:22:18.857Z,train,gsv-seattle-1785-CurbRamp.png,13125,4941,16384.0,8192.0,323.220978,-26.696428,1.0,204.80957,-2.508339,,299,190
newberg-or,12640,5ZvPfkFQZkAisEqWzWvPmw,gsv,2019-10-15T20:01:44.034Z,train,gsv-newberg-12640-CurbRamp.png,3115,4045,13312.0,6656.0,57.9375,-27.6875,1.0,139.315552,1.93589,,272,191
newberg-or,1011,xoRxcArYo6C3Gjdlf3V_MA,gsv,2019-03-05T04:00:12.969Z,train,gsv-newberg-1011-CurbRamp.png,1587,3849,13312.0,6656.0,226.120529,-10.714286,2.0,359.135468,-1.207703,,310,283
seattle-wa,737,adncGCyUWm5LJlS4P-o8mA,gsv,2019-04-02T17:04:26.69Z,train,gsv-seattle-737-CurbRamp.png,15941,4477,16384.0,8192.0,329.238831,-11.223214,2.0,159.704239,0.264336,,369,204
chicago-il,10664,Yvupk9zR0MBKvEy5JE13QQ,gsv,2022-05-03T19:57:54.126Z,train,gsv-chicago-10664-CurbRamp.png,5921,4483,16384.0,8192.0,44.801338,-6.526786,3.0,90.028328,0.14061,,242,291
newberg-or,7400,LF7-cdFGj-xsIwrz2zfAFQ,gsv,2019-10-07T19:11:16.336Z,train,gsv-newberg-7400-CurbRamp.png,9622,4088,13312.0,6656.0,327.875,-35.0,1.0,262.206421,-1.301178,,450,151
chicago-il,5294,MbZSKyudoUczsrTlxV-ZSg,gsv,2021-10-22T03:33:35.149Z,test,gsv-chicago-5294-CurbRamp.png,4480,4501,16384.0,8192.0,224.5,-6.160714,2.0,301.496918,-0.200134,,303,275
seattle-wa,154963,hoQryrG7WIz2CSFtZ4jECQ,gsv,2021-05-16T23:07:49.937Z,train,gsv-seattle-154963-CurbRamp.png,15794,4506,16384.0,8192.0,340.473206,-7.832589,3.0,176.024429,1.024452,,425,270
cdmx,3523,V4XLEFt21M2ZSEDWt2_hGQ,gsv,2020-05-03T04:55:55.146Z,train,gsv-cdmx-3523-CurbRamp.png,1754,4628,16384.0,8192.0,145.160721,-12.258928,3.0,283.745605,0.310905,,288,226
newberg-or,5927,Dkfzlids8Rd5P1SQg_eFkg,gsv,2019-08-31T22:42:03.963Z,test,gsv-newberg-5927-CurbRamp.png,3842,3788,13312.0,6656.0,21.71875,-15.725447,3.0,89.960991,0.624283,,163,159
chicago-il,21517,nWTcoxo4S0MImzzvlQGwpQ,gsv,2023-02-14T22:00:11.78Z,train,gsv-chicago-21517-CurbRamp.png,3259,4657,16384.0,8192.0,248.244995,-13.510625,3.0,359.49115,-0.07969,,431,210
chicago-il,4745,xu6hyWirYHTXHA8sru8cVg,gsv,2021-10-22T01:04:28.694Z,train,gsv-chicago-4745-CurbRamp.png,2077,4776,16384.0,8192.0,276.9375,-23.9375,1.0,87.331673,-0.125008,,611,204
newberg-or,16089,2nM_E1i0YQPpd1RDC7N_5A,gsv,2019-10-26T02:24:38.361Z,train,gsv-newberg-16089-CurbRamp.png,3300,4867,13312.0,6656.0,343.375,-27.5,1.0,43.689991,3.80014,,204,360
cdmx,7318,8-xitGFNSDKY3D6aSDA7cg,gsv,2021-06-11T17:48:27.772Z,train,gsv-cdmx-7318-CurbRamp.png,11116,5150,16384.0,8192.0,93.589287,-15.357142,2.0,22.191465,-0.07888,,276,341
oradell-nj,7794,965HZJH63-ZPkCXg_meUAQ,gsv,2022-07-15T21:10:30.432Z,train,gsv-oradell-7794-CurbRamp.png,11370,4650,16384.0,8192.0,338.21875,-4.6875,1.0,256.964355,-0.680573,,288,289
chicago-il,10523,RQpy_kzIWIkffT2cQKrkIg,gsv,2022-04-29T21:51:21.206Z,train,gsv-chicago-10523-CurbRamp.png,2438,4964,16384.0,8192.0,112.0,-10.0,1.0,209.469513,-0.193413,,170,314
oradell-nj,5262,GqQZYcmLJtVdYoNW1wCpDQ,gsv,2022-05-26T17:29:29.814Z,train,gsv-oradell-5262-CurbRamp.png,396,4334,16384.0,8192.0,75.828125,-4.921875,3.0,245.865662,2.110672,,328,248
seattle-wa,254297,QSy6TMwPJgHgzC-kp3yMdQ,gsv,2023-05-21T21:04:55.066Z,train,gsv-seattle-254297-CurbRamp.png,6635,4794,16384.0,8192.0,58.765625,-16.875,2.0,89.516708,3.43372,,318,221
seattle-wa,190588,vdcpEAn4DqSf_isMtCIj_g,gsv,2021-12-10T17:53:09.292Z,train,gsv-seattle-190588-CurbRamp.png,3800,4797,16384.0,8192.0,348.624725,-16.542143,2.0,88.749519,1.177574,,404,226
seattle-wa,193981,yOaJcl8xtVW-kouxKuPAhQ,gsv,2022-01-27T21:37:35.126Z,train,gsv-seattle-193981-CurbRamp.png,15145,4712,16384.0,8192.0,271.0,-10.0,1.0,88.218025,-1.785286,,158,275
cdmx,1985,fC3XeBjrbbPx6R-hkoGr0w,gsv,2020-05-02T03:22:05.01Z,train,gsv-cdmx-1985-CurbRamp.png,4798,4613,16384.0,8192.0,120.625,-13.912947,3.0,200.174133,0.122986,,485,176
oradell-nj,7604,_K4okwhono5xh0MtHqWDmw,gsv,2022-07-14T22:56:36.664Z,train,gsv-oradell-7604-CurbRamp.png,9534,4342,16384.0,8192.0,283.5625,-10.0,1.0,290.2435,-2.268608,,623,219
seattle-wa,233804,o_hqvAjhiyShPAGURDel2w,gsv,2023-02-15T03:32:32.696Z,train,gsv-seattle-233804-CurbRamp.png,6490,4952,16384.0,8192.0,320.0625,-35.0,1.0,359.224426,-1.67658,,371,135
spgg,3641,rsFaWeMYuWhXDhgpF8RYoQ,gsv,2020-09-01T16:33:45.434Z,test,gsv-spgg-3641-CurbRamp.png,1554,4623,16384.0,8192.0,211.5625,-11.9375,1.0,26.652851,3.03038,,557,248
seattle-wa,104200,rUslboUohS5aucimYJ6IDg,gsv,2020-06-21T01:06:37.031Z,train,gsv-seattle-104200-CurbRamp.png,4767,4648,16384.0,8192.0,11.776786,-17.767857,2.0,90.745728,0.34491,,406,169
columbus-oh,23914,Dl2ZENlcuztyp24nxgZoyA,gsv,2021-01-18T19:58:24.06Z,train,gsv-columbus-23914-CurbRamp.png,3736,5275,16384.0,8192.0,353.5625,-27.5,1.0,91.822052,-1.320778,,362,230
seattle-wa,240773,d5SR3_Ua8kWHznyV3xFkAQ,gsv,2023-04-09T23:08:12.216Z,train,gsv-seattle-240773-CurbRamp.png,9284,5442,16384.0,8192.0,5.4375,-31.4375,1.0,0.321541,6.299194,,466,237
